TICKER,BID_TIMESTAMP,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,BID_VOLUME,ASK_TIMESTAMP,ASK_OPEN,ASK_HIGH,ASK_LOW,ASK_CLOSE,ASK_VOLUME
AUDUSD,14.10.2011 22:00:00.000 GMT+0100,1.03374,1.03374,1.03374,1.03374,0,14.10.2011 22:00:00.000 GMT+0100,1.03446,1.03446,1.03446,1.03446,0
AUDUSD,15.10.2011 22:00:00.000 GMT+0100,1.03374,1.03374,1.03374,1.03374,0,15.10.2011 22:00:00.000 GMT+0100,1.03446,1.03446,1.03446,1.03446,0
AUDUSD,16.10.2011 22:00:00.000 GMT+0100,1.03242,1.03711,1.01468,1.01561,205686.9738,16.10.2011 22:00:00.000 GMT+0100,1.03289,1.03722,1.01503,1.01566,203667.3256
AUDUSD,17.10.2011 22:00:00.000 GMT+0100,1.01557,1.03253,1.01176,1.02604,235854.9999,17.10.2011 22:00:00.000 GMT+0100,1.01572,1.03265,1.01191,1.0265,234500.3497
AUDUSD,18.10.2011 22:00:00.000 GMT+0100,1.02603,1.03526,1.02045,1.02226,216538.1534,18.10.2011 22:00:00.000 GMT+0100,1.02653,1.0354,1.02059,1.02256,213782.5869
AUDUSD,19.10.2011 22:00:00.000 GMT+0100,1.02229,1.02831,1.01467,1.02313,246542.8899,19.10.2011 22:00:00.000 GMT+0100,1.02256,1.02846,1.01482,1.02341,243244.7007
AUDUSD,20.10.2011 22:00:00.000 GMT+0100,1.0229,1.03768,1.02026,1.03724,210434.9303,20.10.2011 22:00:00.000 GMT+0100,1.02361,1.03799,1.02042,1.03777,202889.243
AUDUSD,21.10.2011 22:00:00.000 GMT+0100,1.03724,1.03724,1.03724,1.03724,0,21.10.2011 22:00:00.000 GMT+0100,1.03777,1.03777,1.03777,1.03777,0
AUDUSD,22.10.2011 22:00:00.000 GMT+0100,1.03724,1.03724,1.03724,1.03724,0,22.10.2011 22:00:00.000 GMT+0100,1.03777,1.03777,1.03777,1.03777,0
AUDUSD,23.10.2011 22:00:00.000 GMT+0100,1.03337,1.05001,1.03149,1.04727,209476.5853,23.10.2011 22:00:00.000 GMT+0100,1.03417,1.05014,1.03163,1.04777,201989.3668
AUDUSD,24.10.2011 22:00:00.000 GMT+0100,1.04728,1.04962,1.04015,1.04261,211642.6117,24.10.2011 22:00:00.000 GMT+0100,1.04778,1.04974,1.04028,1.04303,207284.212
AUDUSD,25.10.2011 22:00:00.000 GMT+0100,1.04263,1.04347,1.03221,1.03978,211827.0283,25.10.2011 22:00:00.000 GMT+0100,1.04303,1.04385,1.03233,1.04006,210265.9991
AUDUSD,26.10.2011 22:00:00.000 GMT+0100,1.03977,1.07521,1.03815,1.07294,237440.9905,26.10.2011 22:00:00.000 GMT+0100,1.04006,1.07536,1.03837,1.07313,228736.2589
AUDUSD,27.10.2011 22:00:00.000 GMT+0100,1.07295,1.0731,1.06551,1.06985,198351.0779,27.10.2011 22:00:00.000 GMT+0100,1.07313,1.07326,1.06565,1.07026,196281.7186
AUDUSD,28.10.2011 22:00:00.000 GMT+0100,1.06985,1.06985,1.06985,1.06985,0,28.10.2011 22:00:00.000 GMT+0100,1.07026,1.07026,1.07026,1.07026,0
AUDUSD,29.10.2011 22:00:00.000 GMT+0100,1.06985,1.06985,1.06985,1.06985,0,29.10.2011 22:00:00.000 GMT+0100,1.07026,1.07026,1.07026,1.07026,0
AUDUSD,30.10.2011 21:00:00.000 GMT-0000,1.06985,1.07144,1.05062,1.05303,220480.8639,30.10.2011 21:00:00.000 GMT-0000,1.07035,1.07188,1.05077,1.05325,215960.2015
AUDUSD,31.10.2011 21:00:00.000 GMT-0000,1.05302,1.05654,1.02725,1.03286,255627.1993,31.10.2011 21:00:00.000 GMT-0000,1.05323,1.05664,1.02738,1.0331,257000.0503
AUDUSD,01.11.2011 21:00:00.000 GMT-0000,1.03286,1.04269,1.02802,1.03461,233823.25,01.11.2011 21:00:00.000 GMT-0000,1.03313,1.04278,1.02818,1.03482,236040.2198
